sim_id,p_launch_time,p_latitude,p_longitude,p_altitude,p_balloon_mass,p_payload_mass,p_neck_lift,p_burst_diameter,p_time_step,p_iter_max,p_DataSet,p_parachute_cd,p_parachute_mass,p_parachute_diameter,burst_time_s,landing_time_s,burst_lat,burst_lon,burst_alt_m,land_lat,land_lon,land_alt_m,drift_m
802,2025-10-18 13:00,40.44635713745921,-104.637594269684,1500,0.6,1.7863377676335885,2.049918307365468,6.0,0.5,57600,gfs,1,0.1,1.22,6650.0,1767924038.4917865,40.13044794187512,-103.50941095024436,27480.407230394805,39.97721459383101,-103.11342734490981,1499.049422575107,139540.4542263187
803,2025-10-18 13:00,40.445504490397795,-104.63795279647839,1500,0.6,1.7966747054816876,2.0059450250375663,6.0,0.5,57600,gfs,1,0.1,1.22,9573.5,1767924042.8290327,39.876557186473526,-102.92449777603704,27588.81995992353,39.7349343825162,-102.52465460929254,1497.6061153280023,196363.0745010525
804,2025-10-18 13:00,40.4459928735413,-104.63811732007345,1500,0.6,1.7723256544613932,2.0838927897633526,6.0,0.5,57600,gfs,1,0.1,1.22,6037.5,1767924045.5052242,40.161780832188825,-103.6212888268134,27399.68778592844,40.011439017743584,-103.22771649989289,1497.9615895998188,129115.36286896483
805,2025-10-18 13:00,40.4464218444503,-104.63833639951125,1500,0.6,1.8367558926491374,1.8810239666430706,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.4464218444503,-104.63833639951125,1500.0,40.4464218444503,-104.63833639951125,1500.0,0.0
806,2025-10-18 13:00,40.44555175736162,-104.6376906849527,1500,0.6,1.8230306481631715,2.0313392207537824,6.0,0.5,57600,gfs,1,0.1,1.22,9675.0,1767924049.9506667,39.867979951211126,-102.90539772088762,27526.410547588934,39.73001755847247,-102.50238273395283,1497.6825321393853,198305.14198296916
807,2025-10-18 13:00,40.446603905284604,-104.63875189245248,1500,0.6,1.8584743579791485,1.91272283145206,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.446603905284604,-104.63875189245248,1500.0,40.446603905284604,-104.63875189245248,1500.0,0.0
808,2025-10-18 13:00,40.44557826133283,-104.63725288097378,1500,0.6,1.832111437793486,2.02749537159282,6.0,0.5,57600,gfs,1,0.1,1.22,10506.0,1767924054.8015068,39.78702358648083,-102.73173580403153,27536.544601427548,39.654551835920195,-102.3214879062318,1498.7847041873538,215837.78961945046
809,2025-10-18 13:00,40.445432530722336,-104.63729230777389,1500,0.6,1.852524487052129,2.047508094892881,6.0,0.5,57600,gfs,1,0.1,1.22,10548.5,1767924059.7876441,39.78177416793475,-102.72317717016433,27486.551320418544,39.65008196295336,-102.31454154924138,1497.4107668868903,216582.82581373907
810,2025-10-18 13:00,40.4453274945087,-104.63831337717728,1500,0.6,1.7981382551342866,2.133018344387882,6.0,0.5,57600,gfs,1,0.1,1.22,5734.0,1767924062.31434,40.17558893110094,-103.66517364802624,27282.53621393871,40.02717097792925,-103.27235575857972,1496.817111328117,124922.74510775664
811,2025-10-18 13:00,40.44648027354151,-104.63764417411052,1500,0.6,1.8230352859050418,1.9609368155442013,6.0,0.5,57600,gfs,1,0.1,1.22,18922.0,1767924074.7331362,39.03891823713112,-100.86950828973117,27700.35090280024,38.9691848963811,-100.5061499151829,1499.4039799801806,389677.23758737254
812,2025-10-18 13:00,40.44641902204701,-104.63744759744313,1500,0.6,1.8071739000792297,2.02787299341427,6.0,0.5,57600,gfs,1,0.1,1.22,9023.0,1767924078.8878176,39.925012403599254,-103.04796906432746,27535.23607169012,39.78290860288667,-102.65417111929436,1498.9733349945425,184077.84657680214
813,2025-10-18 13:00,40.445571379768054,-104.63899066913093,1500,0.6,1.8423677410359056,1.958084187758014,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767924102.8831656,38.709931134984046,-98.47179183745989,21440.414164613623,38.70993343360236,-98.47178179099608,21440.093924393877,562535.5754071736
814,2025-10-18 13:00,40.44638072478362,-104.63872640447175,1500,0.6,1.7771196044757704,2.095405291054778,6.0,0.5,57600,gfs,1,0.1,1.22,5972.0,1767924105.4796138,40.165189473087736,-103.63318803272651,27371.38741213502,40.01484541394423,-103.23998164261491,1497.2667001772472,128069.1022932624
815,2025-10-18 13:00,40.44625651487069,-104.63791670708491,1500,0.6,1.8130341139091912,1.9568107327070068,6.0,0.5,57600,gfs,1,0.1,1.22,17094.5,1767924115.6591642,39.16734369223729,-101.27088962938846,27711.476788693166,39.086637126673935,-100.89747241378718,1499.6765142359711,353601.68323224504
816,2025-10-18 13:00,40.44775119450938,-104.63735026635659,1500,0.6,1.8029047752425973,1.9481922952200688,6.0,0.5,57600,gfs,1,0.1,1.22,16875.5,1767924125.6220465,39.191364840544594,-101.30056341177031,27732.648971056715,39.10672316711302,-100.92024521932406,1496.8182298115864,350871.98277827573
817,2025-10-18 13:00,40.44690838812098,-104.63834636071263,1500,0.6,1.8224870550611438,1.9556404430902123,6.0,0.5,57600,gfs,1,0.1,1.22,20236.5,1767924139.5354342,38.96264434560651,-100.63549213104002,27713.56737201561,38.88946126861527,-100.26739212624041,1498.3721984416172,412194.8554372171
818,2025-10-18 13:00,40.44563764863376,-104.63741364494604,1500,0.6,1.8117999402149765,1.993081389172117,6.0,0.5,57600,gfs,1,0.1,1.22,11369.5,1767924144.970558,39.72395844760566,-102.55602122831172,27620.987137969052,39.60157943799796,-102.13772936252923,1499.9704510853646,232612.13091767853
819,2025-10-18 13:00,40.44640435697952,-104.63783018940018,1500,0.6,1.7875816400733715,2.007357707917885,6.0,0.5,57600,gfs,1,0.1,1.22,9057.5,1767924149.0626247,39.922758974055704,-103.04103889655883,27584.908404447284,39.77981862952785,-102.64562124179348,1497.0492375119725,184914.27695595435
820,2025-10-18 13:00,40.44660501515647,-104.63755640358967,1500,0.6,1.8005491992884397,1.8695870114267834,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44660501515647,-104.63755640358967,1500.0,40.44660501515647,-104.63755640358967,1500.0,0.0
821,2025-10-18 13:00,40.446312298100615,-104.6377269884793,1500,0.6,1.7837630239371958,1.9277379265550256,6.0,0.5,57600,gfs,1,0.1,1.22,17040.0,1767924159.353233,39.17615072328932,-101.27717950420384,27785.191490903217,39.092824785247,-100.89796540292971,1499.058377876166,353244.9976529742
822,2025-10-18 13:00,40.44626140896904,-104.63817577805156,1500,0.6,1.8037369645879888,2.0404338760529304,6.0,0.5,57600,gfs,1,0.1,1.22,7665.0,1767924162.6816812,40.06085688132125,-103.32849229732106,27504.62627734947,39.911750724742994,-102.92543313199094,1499.6840892478315,157175.51543387317
823,2025-10-18 13:00,40.446840826956276,-104.63899462560414,1500,0.6,1.7959752649296832,2.1226397850969136,6.0,0.5,57600,gfs,1,0.1,1.22,5876.5,1767924165.2640207,40.16966234692181,-103.64799333580183,27306.78857550177,40.01972726644297,-103.25572387760374,1497.6620851877656,126662.72904363796
824,2025-10-18 13:00,40.4464347516253,-104.63842916448105,1500,0.6,1.7721558045022967,2.122738113039906,6.0,0.5,57600,gfs,1,0.1,1.22,5467.0,1767924167.6690044,40.190198809424714,-103.693632661672,27308.517084464453,40.0426811708415,-103.29948787940737,1499.1110348328048,122186.93407665256
825,2025-10-18 13:00,40.44685392236777,-104.6377681866389,1500,0.6,1.8392042055710807,1.9873414764971995,6.0,0.5,57600,gfs,1,0.1,1.22,16489.0,1767924177.226634,39.22327534569207,-101.36983197716049,27635.13521717469,39.13397182146149,-100.99074030041709,1497.6062691720558,344069.43343137234
826,2025-10-18 13:00,40.445147074558,-104.63832694629949,1500,0.6,1.8224761235211224,1.9138594700356153,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.445147074558,-104.63832694629949,1500.0,40.445147074558,-104.63832694629949,1500.0,0.0
827,2025-10-18 13:00,40.446284391801996,-104.63770236583527,1500,0.6,1.7820645640851422,1.9713893481127063,6.0,0.5,57600,gfs,1,0.1,1.22,10951.5,1767924182.3804774,39.7529546363605,-102.62687452660039,27674.873347937893,39.628132064523086,-102.20790271677856,1497.0798777377295,225968.36981041066
828,2025-10-18 13:00,40.44558007460914,-104.63726981808104,1500,0.6,1.8337796327749603,1.974138401502117,6.0,0.5,57600,gfs,1,0.1,1.22,17618.0,1767924193.3683743,39.10594119775925,-101.19058821807482,27667.700243462823,39.02863961980344,-100.82645902949373,1498.8227586858964,361899.2666760124
829,2025-10-18 13:00,40.445180593448164,-104.63791269977455,1500,0.6,1.7974644336258363,2.0464801725568744,6.0,0.5,57600,gfs,1,0.1,1.22,7412.5,1767924196.7518926,40.075893470702376,-103.37133119254268,27489.612335423048,39.927002646083515,-102.96856148358431,1498.75241945906,153062.9327385737
830,2025-10-18 13:00,40.445310415668864,-104.63722800289044,1500,0.6,1.7858762504692278,2.1065113325651774,6.0,0.5,57600,gfs,1,0.1,1.22,5937.5,1767924199.5597494,40.165187692571415,-103.63575138795576,27345.352318794583,40.01529784772718,-103.24348208895279,1499.080208813607,127612.73361693279
831,2025-10-18 13:00,40.446252562461936,-104.63823770610459,1500,0.6,1.8345570627999659,2.0688688427732034,6.0,0.5,57600,gfs,1,0.1,1.22,8426.0,1767924203.293427,39.98203622981378,-103.16324077524793,27435.185224154753,39.8377066372181,-102.76741439209876,1499.6813557937587,172818.52166505513
832,2025-10-18 13:00,40.44599847292858,-104.63791609840973,1500,0.6,1.7454669221370733,2.182813619661796,6.0,0.5,57600,gfs,1,0.1,1.22,4897.0,1767924205.4922442,40.21563514662991,-103.79149584876717,27166.62990797619,40.07093300138491,-103.40682404060405,1497.916664201438,112482.6139903387
833,2025-10-18 13:00,40.44537228520422,-104.63828056400536,1500,0.6,1.821541865223105,2.191404866363836,6.0,0.5,57600,gfs,1,0.1,1.22,5320.5,1767924207.8339193,40.19375552668694,-103.7162141450336,27148.329369046496,40.047753737268785,-103.32880611169166,1499.035395009822,119607.61985987241
834,2025-10-18 13:00,40.44613099564475,-104.63741256225475,1500,0.6,1.7654323942964243,2.053117082495512,6.0,0.5,57600,gfs,1,0.1,1.22,6303.5,1767924210.5829644,40.14891827917851,-103.57511001797226,27473.48222758121,39.998229442049556,-103.18012627787024,1498.5623054970026,133372.79345364057
835,2025-10-18 13:00,40.4462229402466,-104.63723366830905,1500,0.6,1.8205625751499268,1.8913977104401412,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.4462229402466,-104.63723366830905,1500.0,40.4462229402466,-104.63723366830905,1500.0,0.0
836,2025-10-18 13:00,40.44712035685543,-104.63871194683938,1500,0.6,1.8372990068492092,1.9041732695949232,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44712035685543,-104.63871194683938,1500.0,40.44712035685543,-104.63871194683938,1500.0,0.0
837,2025-10-18 13:00,40.44662091306637,-104.63807741703197,1500,0.6,1.7637391357005539,1.9868504564211569,6.0,0.5,57600,gfs,1,0.1,1.22,8880.0,1767924214.549787,39.94073948507064,-103.07618428044766,27635.322061509738,39.797768739783955,-102.67811389538961,1497.4410567492994,181592.96899056598
838,2025-10-18 13:00,40.446483918723,-104.63803208687678,1500,0.6,1.784635714502138,2.0732869418060274,6.0,0.5,57600,gfs,1,0.1,1.22,6301.5,1767924217.3703284,40.14865857479221,-103.57647354370873,27424.764876928348,39.99846784173071,-103.18321649871358,1497.0774979470816,133182.49313025209
839,2025-10-18 13:00,40.445519031850935,-104.63790445456047,1500,0.6,1.8191474045138842,1.9275861880989895,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767924241.3465717,38.724602998533435,-97.91038088821935,13543.56490150713,38.724618423560244,-97.91021915627054,13542.597928643865,607269.3442079392
840,2025-10-18 13:00,40.4461382672998,-104.63801330256035,1500,0.6,1.7778639637860902,1.9809130607617573,6.0,0.5,57600,gfs,1,0.1,1.22,9956.5,1767924245.9692032,39.84561513745174,-102.8501145896457,27651.248260617773,39.70979172334328,-102.44170703179353,1499.700863167103,204010.8743789858
841,2025-10-18 13:00,40.4463930891654,-104.63826732772323,1500,0.6,1.785358877770297,1.924070290706401,6.0,0.5,57600,gfs,1,0.1,1.22,17852.5,1767924257.3826928,39.088897268765926,-101.1530280261651,27794.007784715388,39.011467205196496,-100.7855740428056,1497.59938345815,366027.6823886834
842,2025-10-18 13:00,40.445870846453865,-104.63851001669212,1500,0.6,1.7978227658906445,2.081627548323422,6.0,0.5,57600,gfs,1,0.1,1.22,6370.5,1767924260.3035898,40.14413537352413,-103.56544229335574,27405.782974194124,39.99403494488128,-103.17306782445542,1498.2340362596035,134182.35396632543
843,2025-10-18 13:00,40.447431478466555,-104.6380873349669,1500,0.6,1.8375759291195544,2.0210132207822022,6.0,0.5,57600,gfs,1,0.1,1.22,11272.0,1767924265.7536345,39.73010172308827,-102.5701426628174,27552.300371452304,39.60767417265548,-102.15443824959519,1499.6733097039776,231158.89134393627
844,2025-10-18 13:00,40.44632486601981,-104.63862800615901,1500,0.6,1.7988856917410196,2.0367266425207116,6.0,0.5,57600,gfs,1,0.1,1.22,7641.0,1767924269.2447608,40.062494649940156,-103.33278261810001,27514.21019282223,39.91323568646661,-102.92943902746131,1496.9259740344162,156834.74828717532
845,2025-10-18 13:00,40.44591941118592,-104.63801661481408,1500,0.6,1.7647307683043276,1.94012006710875,6.0,0.5,57600,gfs,1,0.1,1.22,12129.0,1767924275.3623424,39.65235428309726,-102.36377518508021,27753.135973851775,39.5353159977643,-101.95065796827505,1498.102818191407,250318.21489027704
846,2025-10-18 13:00,40.44605963924935,-104.63761827534616,1500,0.6,1.8210940485951093,2.0032385147884115,6.0,0.5,57600,gfs,1,0.1,1.22,11330.0,1767924280.837734,39.72619030510004,-102.56208855587379,27595.795709220638,39.603669701319106,-102.14468923601896,1498.671614248316,232007.49006571146
847,2025-10-18 13:00,40.44624746031152,-104.63794910019905,1500,0.6,1.8012705896632635,1.9347553242359568,6.0,0.5,57600,gfs,1,0.1,1.22,20155.0,1767924294.7357092,38.970341058473814,-100.64529192843573,27767.14840904389,38.89754976301638,-100.27569202881234,1499.5028956177723,411093.36363808013
848,2025-10-18 13:00,40.44706256618399,-104.63843840160918,1500,0.6,1.8258849288037378,2.0189268004021246,6.0,0.5,57600,gfs,1,0.1,1.22,10684.0,1767924299.8089962,39.774266663061475,-102.69062849775712,27557.207337148873,39.642797277534655,-102.27875188892772,1498.287717990722,219865.04969598277
849,2025-10-18 13:00,40.44632701410776,-104.63778721961474,1500,0.6,1.8368647381783694,2.0464673639446223,6.0,0.5,57600,gfs,1,0.1,1.22,9580.0,1767924304.2083564,39.87548463188098,-102.9228167110065,27490.003837683085,39.734547834013384,-102.52458680109577,1497.70456720147,196409.06025607136
850,2025-10-18 13:00,40.44569956636317,-104.63746725409577,1500,0.6,1.7854071774726596,1.9767566884848948,6.0,0.5,57600,gfs,1,0.1,1.22,10786.5,1767924309.5533247,39.76663455485557,-102.66664439862087,27661.36927293644,39.63703024839432,-102.24839162767698,1497.436466633035,222359.80510075143
851,2025-10-18 13:00,40.447298729521705,-104.63828940153903,1500,0.6,1.8106982109083938,2.1392534385378967,6.0,0.5,57600,gfs,1,0.1,1.22,5846.0,1767924312.1317055,40.17091236131343,-103.6506383391444,27268.14442659008,40.02155066709821,-103.25945134961172,1498.87449332773,126255.15517399104
852,2025-10-18 13:00,40.446573073639854,-104.63737150500683,1500,0.6,1.7823517080108313,1.9729890596330883,6.0,0.5,57600,gfs,1,0.1,1.22,10843.5,1767924317.2884612,39.762623393972326,-102.6513803248269,27670.4610221097,39.63516492484285,-102.23235194652813,1496.8176586594568,223725.66331685404
853,2025-10-18 13:00,40.44646830886123,-104.63820681769977,1500,0.6,1.8103583345091545,1.9989311307194049,6.0,0.5,57600,gfs,1,0.1,1.22,11014.5,1767924322.5733776,39.746611963862804,-102.61441404790813,27606.00006271584,39.62283436957173,-102.19796718945692,1499.1839228152282,227034.398218691
854,2025-10-18 13:00,40.44582356493134,-104.63686267120781,1500,0.6,1.8227521992875788,1.9618295653981945,6.0,0.5,57600,gfs,1,0.1,1.22,17824.5,1767924333.812061,39.08586041882446,-101.15951587110558,27699.031372387108,39.009222511402434,-100.7952895459674,1497.1504491193755,365259.7261668079
855,2025-10-18 13:00,40.44649483313232,-104.63818931697494,1500,0.6,1.8058937907821473,2.1133142984416877,6.0,0.5,57600,gfs,1,0.1,1.22,6090.5,1767924336.4752512,40.15831760775217,-103.61195399913753,27330.648254278633,40.009003285721164,-103.22125161455106,1499.0683092207598,129753.82316274461
856,2025-10-18 13:00,40.446342648038,-104.63852039546347,1500,0.6,1.7691104185743747,2.019269972291679,6.0,0.5,57600,gfs,1,0.1,1.22,7392.0,1767924339.6925294,40.07962442151381,-103.37411430078237,27555.96883845453,39.929984849752266,-102.96880872908531,1499.0125584564921,153011.23327471066
857,2025-10-18 13:00,40.4463293864576,-104.63800853151751,1500,0.6,1.7841972147210223,2.0408080968014404,6.0,0.5,57600,gfs,1,0.1,1.22,7275.0,1767924342.8459065,40.086450848753515,-103.39204962761154,27504.53105366887,39.93674233055041,-102.98835005325569,1497.0022916484897,151143.45276492467
858,2025-10-18 13:00,40.446338311796865,-104.63778853925336,1500,0.6,1.7783536573376768,1.978003272063864,6.0,0.5,57600,gfs,1,0.1,1.22,10170.0,1767924347.4995637,39.82526425589945,-102.80569402131204,27658.72721005369,39.68953142303904,-102.39615690790679,1499.7874993002463,208481.99077792486
859,2025-10-18 13:00,40.44678429691622,-104.63809606722269,1500,0.6,1.8198309766568612,2.0351415110605506,6.0,0.5,57600,gfs,1,0.1,1.22,9299.5,1767924351.714169,39.898168717105534,-102.98998387686359,27517.619225075505,39.75459266197788,-102.59486617529433,1498.0667938822799,190060.98414596837
860,2025-10-18 13:00,40.44618155951999,-104.63763275962046,1500,0.6,1.7866647747772246,1.9093415967714726,6.0,0.5,57600,gfs,1,0.1,1.22,25019.5,1767924372.8847327,38.769097711681304,-99.62386105347144,27831.283371414916,38.69485281046415,-99.2350717058033,1496.8854614478755,502239.48959935905
861,2025-10-18 13:00,40.44606302328478,-104.63780087222212,1500,0.6,1.7552601421850063,1.819868935198631,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44606302328478,-104.63780087222212,1500.0,40.44606302328478,-104.63780087222212,1500.0,0.0
862,2025-10-18 13:00,40.44632492694373,-104.63711544431648,1500,0.6,1.776479526582627,1.7972016542961873,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44632492694373,-104.63711544431648,1500.0,40.44632492694373,-104.63711544431648,1500.0,0.0
863,2025-10-18 13:00,40.44565852384659,-104.63765949116802,1500,0.6,1.7882928844717585,1.9884849425990028,6.0,0.5,57600,gfs,1,0.1,1.22,10075.5,1767924377.8721278,39.83691330996485,-102.83160985459125,27632.496120629356,39.70120596470472,-102.42309175387597,1497.0827171554445,205807.09722841776
864,2025-10-18 13:00,40.446098782252186,-104.63729910276784,1500,0.6,1.7914668830669793,1.8896948863899958,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.446098782252186,-104.63729910276784,1500.0,40.446098782252186,-104.63729910276784,1500.0,0.0
865,2025-10-18 13:00,40.44665490120803,-104.63795474786347,1500,0.6,1.7634786629130286,1.9880713413203046,6.0,0.5,57600,gfs,1,0.1,1.22,8813.5,1767924382.1228027,39.9470104896189,-103.08880004970565,27632.415358179536,39.803712087496535,-102.69069882238362,1497.2148770721076,180333.868349567
866,2025-10-18 13:00,40.44588518065034,-104.63873238842305,1500,0.6,1.7934308116790108,2.006143082880395,6.0,0.5,57600,gfs,1,0.1,1.22,9422.5,1767924386.5933356,39.89145866639757,-102.96340578735776,27587.79462024138,39.74854766549025,-102.56405042359066,1497.3228792485181,192747.4723001426
867,2025-10-18 13:00,40.44553724442034,-104.63820278169457,1500,0.6,1.7502487616389244,1.9754006884967492,6.0,0.5,57600,gfs,1,0.1,1.22,8787.0,1767924390.8120484,39.94931012641956,-103.09522586400183,27665.16557297047,39.805480549468754,-102.69588257444573,1497.0857786978581,179820.74545805308
868,2025-10-18 13:00,40.44627695468376,-104.63793625068809,1500,0.6,1.7980503888921813,2.0185155952260634,6.0,0.5,57600,gfs,1,0.1,1.22,9029.0,1767924394.8622134,39.92488264511865,-103.04725972915637,27557.54703251416,39.78249736871063,-102.65265287729697,1499.239534813886,184246.81479903543
869,2025-10-18 13:00,40.446925307955205,-104.63797217737455,1500,0.6,1.7816448552863242,2.0612379945717416,6.0,0.5,57600,gfs,1,0.1,1.22,6417.0,1767924397.6618407,40.14324670241104,-103.55641823226222,27453.16556449767,39.992437488356174,-103.16250649859143,1496.705256234521,135082.33163891232
870,2025-10-18 13:00,40.446693612414755,-104.63815995398858,1500,0.6,1.781534588804778,1.9453498744760225,6.0,0.5,57600,gfs,1,0.1,1.22,13711.5,1767924404.8737693,39.473309657863396,-101.97029582712847,27740.35506758268,39.361120230940024,-101.56265008099062,1499.282580187032,288756.9844356576
871,2025-10-18 13:00,40.447031707872405,-104.63781243806098,1500,0.6,1.8240452209494824,1.9217986401746847,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.447031707872405,-104.63781243806098,1500.0,40.447031707872405,-104.63781243806098,1500.0,0.0
872,2025-10-18 13:00,40.44634749043168,-104.63807026879304,1500,0.6,1.8592534235413707,2.0780489180341855,6.0,0.5,57600,gfs,1,0.1,1.22,9143.0,1767924409.1975124,39.91100316846566,-103.02390444565361,27413.11084216932,39.769341124276124,-102.63496997454648,1497.7256613484606,186240.45659241255
873,2025-10-18 13:00,40.446550213169566,-104.63763556463641,1500,0.6,1.8125733059977456,1.8464817807947307,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.446550213169566,-104.63763556463641,1500.0,40.446550213169566,-104.63763556463641,1500.0,0.0
874,2025-10-18 13:00,40.445178715354196,-104.63769565203866,1500,0.6,1.8265573528292585,1.9925645357417636,6.0,0.5,57600,gfs,1,0.1,1.22,13432.0,1767924416.1320193,39.4983497838095,-102.04289146853544,27621.412142185596,39.39056446053728,-101.6391067320729,1497.112615279522,281311.96345942235
875,2025-10-18 13:00,40.44581249501014,-104.63821360142381,1500,0.6,1.8227866571906561,2.0443648998297075,6.0,0.5,57600,gfs,1,0.1,1.22,8987.5,1767924420.1896408,39.92738410269534,-103.05668236709332,27495.35309110675,39.78588211876206,-102.66410862008331,1499.8250655465545,183201.1777726458
876,2025-10-18 13:00,40.4463479529853,-104.63724430109788,1500,0.6,1.7855066148521739,1.885203553868842,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.4463479529853,-104.63724430109788,1500.0,40.4463479529853,-104.63724430109788,1500.0,0.0
877,2025-10-18 13:00,40.446296806242955,-104.6372989152543,1500,0.6,1.8067660254527982,1.975121541107113,6.0,0.5,57600,gfs,1,0.1,1.22,13043.5,1767924426.8511004,39.54689789055847,-102.14295535413461,27664.975569393664,39.42870257494877,-101.73688039177756,1497.588206397056,271923.54833115387
878,2025-10-18 13:00,40.445711325641604,-104.63785145550322,1500,0.6,1.8124500208187027,2.10617606165844,6.0,0.5,57600,gfs,1,0.1,1.22,6245.0,1767924429.5660236,40.14956832835248,-103.58522958519603,27346.71918654359,40.00031710784468,-103.19471574132278,1499.5607339229655,132152.96728482188
879,2025-10-18 13:00,40.44591611159057,-104.63764886810264,1500,0.6,1.7961652233582903,2.008372144278789,6.0,0.5,57600,gfs,1,0.1,1.22,9451.0,1767924433.7816322,39.88655662514803,-102.95377861031834,27582.87612842475,39.74343840033991,-102.55455948005657,1499.162510204468,193638.20300571373
880,2025-10-18 13:00,40.44584290659506,-104.63812150966724,1500,0.6,1.7746438905638877,1.9961378501770735,6.0,0.5,57600,gfs,1,0.1,1.22,8966.5,1767924437.786715,39.931542958928006,-103.06032843238992,27613.77029116994,39.788900580208214,-102.66335390985728,1499.0705999115348,183116.58152796276
881,2025-10-18 13:00,40.445500243787485,-104.63837653444081,1500,0.6,1.8346086795861787,1.972168514458041,6.0,0.5,57600,gfs,1,0.1,1.22,18993.5,1767924450.8097968,39.031877968823956,-100.86307709508905,27672.22374000539,38.96147271065706,-100.5001698975812,1498.3441728611135,390533.5193573806
882,2025-10-18 13:00,40.44560593319284,-104.63730181400197,1500,0.6,1.8280756369544822,2.0357340812401907,6.0,0.5,57600,gfs,1,0.1,1.22,9715.0,1767924455.293816,39.8642747363082,-102.89771561695811,27514.939054429837,39.72759534682301,-102.49472233898483,1496.7078267257452,198985.07105593925
883,2025-10-18 13:00,40.44619900522767,-104.6382234535429,1500,0.6,1.7795643142995605,2.087298937798222,6.0,0.5,57600,gfs,1,0.1,1.22,6081.5,1767924457.9847252,40.15957050212108,-103.61400482912674,27392.117357436822,40.009465148895444,-103.22102681679105,1498.7638595328392,129742.50898749547
884,2025-10-18 13:00,40.446175474454485,-104.6379042455454,1500,0.6,1.8521267980304421,2.065072134049054,6.0,0.5,57600,gfs,1,0.1,1.22,9439.0,1767924462.2032456,39.88253434086018,-102.95654256857487,27445.38377330531,39.740439033855274,-102.56319113673719,1496.8076137248404,193136.67950918738
885,2025-10-18 13:00,40.4462675934178,-104.63799290842226,1500,0.6,1.7863962035925123,1.9984919620166042,6.0,0.5,57600,gfs,1,0.1,1.22,9452.0,1767924466.5276842,39.8876628211544,-102.95358721051586,27606.79459838612,39.744418710731146,-102.55331021464136,1498.5530682549202,193732.45321487272
886,2025-10-18 13:00,40.4465744599946,-104.63837538491836,1500,0.6,1.8063890464991692,2.0091078792495933,6.0,0.5,57600,gfs,1,0.1,1.22,9983.5,1767924471.0548966,39.84255755182186,-102.84561490824586,27580.67719457155,39.70739319825406,-102.4396716769954,1498.1482626892837,204326.73770851563
887,2025-10-18 13:00,40.44667237063398,-104.63775454742513,1500,0.6,1.789187841377072,2.0158080084446577,6.0,0.5,57600,gfs,1,0.1,1.22,8741.0,1767924474.966209,39.952728322206205,-103.1024842678079,27564.659728765353,39.80981750713587,-102.70661146603122,1498.6858779215227,178801.14569587098
888,2025-10-18 13:00,40.4465768487651,-104.63781575950956,1500,0.6,1.8268031737873274,2.122600665124795,6.0,0.5,57600,gfs,1,0.1,1.22,6223.0,1767924477.664425,40.15083782474668,-103.58855250730134,27306.66268786582,40.002009127685724,-103.19934538255437,1498.3835160254084,131749.19535145635
889,2025-10-18 13:00,40.44650095770355,-104.63829074036555,1500,0.6,1.8313728058123069,2.012881813564553,6.0,0.5,57600,gfs,1,0.1,1.22,11367.0,1767924483.048881,39.72391596121763,-102.55586519634605,27572.212677099822,39.60192425035059,-102.13941485071072,1498.9539167693274,232570.70140985868
890,2025-10-18 13:00,40.44583224635991,-104.63797854590528,1500,0.6,1.7446755621892807,2.0372808409021532,6.0,0.5,57600,gfs,1,0.1,1.22,6244.0,1767924485.7642548,40.15268747288311,-103.58672427772389,27512.753807776033,40.0013683347309,-103.19014922351211,1497.6360058838902,132482.8815629719
891,2025-10-18 13:00,40.446085587930426,-104.63729192294683,1500,0.6,1.8135580240528761,2.04289153106362,6.0,0.5,57600,gfs,1,0.1,1.22,8631.5,1767924489.5611541,39.96205762991039,-103.12421629111249,27497.93200218363,39.819182088088795,-102.7299490514933,1497.1185122201578,176495.58983942683
892,2025-10-18 13:00,40.4451167500037,-104.63805334492015,1500,0.6,1.8290321848928301,2.1361824819045103,6.0,0.5,57600,gfs,1,0.1,1.22,6097.0,1767924492.2149308,40.15572482171685,-103.61027465104293,27275.113037705258,40.007175412097986,-103.22156631741191,1499.5860108658,129739.75661132023
893,2025-10-18 13:00,40.446541237813626,-104.63850693202244,1500,0.6,1.7937197524910171,1.9690176511861714,6.0,0.5,57600,gfs,1,0.1,1.22,12145.0,1767924498.1025343,39.649914336059375,-102.35952205000838,27679.88253041775,39.53367960354317,-101.94941249375114,1497.7587968014168,250556.58369045213
